סמל ועדה,ברזל,שם ישוב,סמל ישוב,קלפי,ריכוז,שופט,בזב,מצביעים,פסולים,כשרים,אמת,ג,ודעם,ז,זכ,זן,זץ,טב,י,יז,ינ,יף,יק,כ,כי,כף,ל,מחל,מרצ,נ,נך,נץ,פה,ףז,צ,צן,ץ,ק,קך,קץ,רק,שס
18,9489,באר שבע,9000,7.4,41,0,683,284,2,282,9,8,1,0,0,0,0,7,0,0,0,0,0,0,0,6,89,95,9,1,0,0,36,0,0,0,0,0,0,0,0,21
18,9402,באר שבע,9000,16,1,0,423,226,4,222,7,2,3,0,0,0,0,49,0,2,0,0,0,0,0,9,24,91,4,0,0,0,11,0,0,0,0,0,0,1,0,19
18,9561,באר שבע,9000,171,71,0,674,390,4,386,20,5,0,0,0,0,0,10,0,0,0,0,0,0,0,7,59,158,5,0,1,0,65,0,0,0,0,0,0,0,0,56
18,9424,באר שבע,9000,201,103,0,668,489,1,488,38,3,7,0,0,0,1,37,0,0,0,0,0,0,0,5,29,209,4,0,0,0,132,0,0,0,0,0,0,0,0,23
4,1395,בית קשת,365,1,1,0,480,353,0,353,57,0,1,0,2,0,0,4,0,2,0,0,0,0,0,1,5,19,125,0,0,0,137,0,0,0,0,0,0,0,0,0
2,882,בית שמש,2610,60,26,0,712,211,0,211,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,41
2,895,בית שמש,2610,68.3,28,0,572,311,0,311,0,282,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,16
2,992,ביתר עילית,3780,17.3,4,0,522,443,0,443,0,343,0,0,0,0,0,2,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,81
12,5641,בן שמן (מושב),2013,1,1,0,582,444,1,443,35,2,1,0,0,0,12,9,0,2,0,0,0,0,0,3,6,99,32,0,0,0,233,0,0,0,0,2,0,0,1,6
15,7202,בני ברק,6100,1.2,13,1,504,336,3,333,19,27,0,0,0,0,0,7,0,1,0,0,0,0,0,0,15,90,2,0,0,0,54,0,0,0,0,1,0,0,0,117
15,7205,בני ברק,6100,2.2,6,0,660,479,1,478,5,120,0,0,0,0,0,5,0,0,0,0,0,0,0,10,12,104,0,0,0,0,18,0,1,0,0,0,0,0,0,203
15,7279,בני ברק,6100,78,16,0,674,531,4,527,1,318,0,0,0,0,0,3,0,0,0,0,0,0,0,9,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,186
15,7281,בני ברק,6100,80,16,0,677,557,3,554,0,399,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,143
15,7294,בני ברק,6100,94,4,0,692,321,4,317,0,280,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33
15,7295,בני ברק,6100,96,4,0,782,201,11,190,0,178,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7
15,7322,בני ברק,6100,122.2,78,0,549,339,8,331,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,1,0,0,0,3,0,0,1,0,0,0,0,0,67
15,7341,בני ברק,6100,140,1,0,607,513,3,510,4,119,0,0,0,0,0,4,0,0,0,0,0,0,0,12,0,49,3,0,0,0,6,0,0,0,0,0,0,0,0,313
13,6343,בני עי"ש,1066,7,5,0,425,247,4,243,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,129,61,0,0,0,0,44,0,0,0,0,0,0,0,0,3
16,8120,בת ים,6200,4,16,0,572,294,4,290,11,2,1,0,0,0,0,3,0,1,0,0,0,0,0,3,72,104,5,0,0,0,65,0,0,0,0,0,0,0,0,23
16,8146,בת ים,6200,28.5,18,0,668,280,1,279,16,3,0,0,0,0,1,6,0,0,0,0,0,0,0,4,72,88,4,0,0,0,65,0,0,0,1,0,0,0,0,19
16,8152,בת ים,6200,29.6,24,0,648,258,2,256,11,5,1,0,0,0,0,5,0,0,0,0,0,0,0,2,56,99,1,0,1,0,59,0,0,0,0,0,0,0,0,16
16,8181,בת ים,6200,73,29,0,563,235,0,235,11,3,1,0,0,0,0,8,1,1,0,0,0,0,0,5,35,83,8,0,0,0,61,0,0,0,0,0,0,0,0,18
16,8192,בת ים,6200,88,12,0,630,279,2,277,7,1,0,0,0,0,0,9,0,0,0,0,0,0,0,4,67,118,5,0,0,0,38,0,0,0,0,1,2,0,0,25
16,8246,בת ים,6200,93,26,0,677,317,1,316,12,4,0,0,0,0,0,8,1,0,0,0,0,0,0,0,89,106,7,0,0,0,64,0,2,0,1,0,0,0,0,22
16,8247,בת ים,6200,95,11,0,453,216,7,209,4,1,0,0,0,0,2,6,0,0,0,0,0,0,0,5,67,45,3,0,0,0,63,0,1,0,0,0,0,0,1,11
16,8249,בת ים,6200,97.2,10,0,654,339,6,333,16,1,0,0,0,0,0,10,0,0,0,0,0,0,0,2,74,106,4,0,0,0,84,2,0,0,0,0,0,0,0,34
16,8197,בת ים,6200,103,12,0,550,279,1,278,16,2,1,0,1,0,0,6,0,2,0,0,0,0,0,11,60,99,3,0,0,0,54,0,0,0,0,0,1,0,0,22
16,8267,בת ים,6200,131,28,0,646,286,0,286,15,3,0,1,0,0,0,4,0,0,0,0,0,0,0,1,43,106,4,0,1,0,94,0,0,0,0,0,0,0,0,14
16,8271,בת ים,6200,135,2,0,561,292,3,289,8,1,0,0,0,0,0,6,0,0,1,0,0,0,0,5,64,116,2,0,0,0,71,0,0,0,0,0,0,0,0,15
16,8301,בת ים,6200,171,33,0,564,294,1,293,12,2,0,0,0,0,0,4,0,0,0,0,0,0,0,6,88,98,5,1,0,0,65,0,0,0,0,0,0,1,0,11
16,8322,בת ים,6200,212,4,0,536,314,0,314,11,3,1,0,0,0,0,11,0,0,0,0,0,0,0,7,36,142,8,0,0,0,84,0,0,0,0,1,0,0,0,10
2,678,גבע בנימין,3763,3,1,0,605,428,2,426,6,8,0,0,0,0,0,56,0,0,0,0,1,0,0,52,16,191,3,0,0,0,34,0,0,0,0,0,1,0,1,57
11,5191,גבעת שמואל,681,13,11,0,713,567,1,566,38,12,0,0,0,0,0,237,0,0,0,1,0,0,0,21,18,105,8,0,0,0,100,0,0,0,0,0,0,0,0,26
11,5208,גבעת שמואל,681,950.5,12,0,602,493,0,493,9,16,1,0,0,0,0,190,0,1,0,0,0,0,0,15,15,112,7,0,0,0,116,0,0,0,0,0,0,0,0,11
15,7383,גבעתיים,6300,9,16,0,620,462,2,460,39,2,5,0,0,0,0,12,1,1,0,0,0,0,0,2,24,76,49,0,0,0,247,0,0,0,0,0,0,0,0,2
15,7412,גבעתיים,6300,37,28,0,656,471,1,470,64,2,1,0,0,0,0,16,0,0,0,0,0,0,0,6,15,72,70,0,0,0,217,1,0,0,0,0,0,0,1,5
13,6396,גן יבנה,166,21,3,0,609,464,4,460,9,8,0,0,0,0,0,64,0,0,0,0,0,0,0,27,7,225,2,0,0,0,62,0,0,0,0,0,0,0,0,56
4,1428,גשור,4022,1,1,0,222,153,0,153,10,0,0,2,0,0,1,6,0,1,0,0,0,0,0,0,13,18,13,0,0,0,85,0,0,1,0,0,0,0,1,2
11,5232,גת רימון,128,1,1,0,198,147,0,147,13,3,0,0,0,0,5,3,0,0,0,0,0,0,0,0,8,29,15,1,1,0,66,0,0,0,0,0,0,0,0,3
3,1126,דוב"ב,1067,1,1,0,359,249,0,249,16,0,1,0,0,0,5,6,0,0,0,0,0,0,0,3,0,174,1,0,0,0,17,0,0,0,0,0,0,0,0,26
18,9170,דימונה,2200,9,3,0,643,303,5,298,8,2,0,0,1,0,0,16,0,0,0,0,0,0,0,2,44,157,4,0,0,0,29,0,0,0,0,0,0,0,0,35
18,9184,דימונה,2200,24,6,0,404,208,5,203,3,5,0,1,0,0,0,9,0,0,0,0,0,0,0,3,39,101,2,0,0,0,13,0,0,0,0,0,0,0,0,27
18,9189,דימונה,2200,32,5,0,566,297,7,290,4,2,0,0,0,0,0,13,0,0,0,0,0,0,0,2,32,164,2,0,0,0,41,0,1,0,0,0,0,0,1,28
15,7587,הרצליה,6400,151,49,0,722,282,0,282,8,3,1,0,0,0,0,12,0,1,0,0,0,0,0,2,17,95,18,0,0,0,113,0,0,0,0,0,0,0,0,12
9,3879,זכרון יעקב,9300,7,7,0,725,525,1,524,35,0,0,1,0,0,1,26,0,1,0,0,0,0,0,8,16,105,75,0,0,0,246,0,0,0,0,0,0,0,0,10
5,2062,זרזיר,975,1,1,1,768,288,2,286,4,2,115,0,0,0,0,0,0,0,0,0,0,0,1,0,2,10,18,0,0,0,126,0,1,1,1,0,2,0,1,2
12,5649,חדיד,618,1,1,0,604,483,0,483,18,10,0,0,0,0,27,38,1,1,0,0,0,0,0,35,2,224,8,0,0,0,74,0,0,0,0,0,0,0,0,45
9,3920,חדרה,6500,23,15,0,638,345,3,342,10,1,1,0,0,0,0,9,0,0,0,0,0,0,0,3,65,137,8,0,0,0,95,0,0,0,0,0,0,0,0,13
9,3925,חדרה,6500,28,21,0,585,302,2,300,6,4,0,0,0,0,0,15,0,0,0,0,0,0,0,10,25,156,5,0,0,0,24,0,0,0,0,0,0,0,0,55
9,3935,חדרה,6500,38,64,0,700,387,1,386,18,9,0,0,0,0,0,16,1,0,0,1,0,0,0,6,49,166,6,0,0,0,86,0,0,0,0,0,0,0,0,28
9,3952,חדרה,6500,55,4,0,704,378,5,373,7,14,0,0,0,0,0,5,0,1,0,0,1,0,0,8,35,112,2,0,0,0,96,0,0,0,1,1,0,1,2,87
9,3972,חדרה,6500,74,41,0,567,287,2,285,6,3,0,0,0,0,0,5,0,0,0,0,0,0,0,6,86,92,5,1,0,0,53,0,0,0,0,1,0,0,0,27
9,3982,חדרה,6500,88,15,0,492,291,5,286,12,3,1,0,0,0,0,3,0,0,0,0,0,0,0,1,79,94,7,0,0,0,80,0,0,0,0,0,0,0,0,6
16,8005,חולון,6600,6,42,0,531,392,0,392,30,1,0,0,0,0,1,21,0,0,0,0,0,0,0,4,23,127,15,0,0,0,141,0,0,0,0,0,0,0,0,29
16,8007,חולון,6600,8,42,0,757,493,3,490,11,8,0,1,0,0,1,31,0,0,0,0,0,0,0,12,26,201,5,0,0,0,98,0,0,0,0,0,0,0,0,96
16,8015,חולון,6600,17,29,0,582,422,0,422,33,5,1,0,0,0,1,25,0,0,0,0,0,0,0,9,16,130,10,0,0,0,159,0,0,0,0,0,0,0,0,33
16,8023,חולון,6600,26,6,0,719,441,1,440,33,2,2,1,0,0,0,24,0,1,0,0,0,0,0,10,27,146,6,0,0,0,154,0,0,0,0,0,0,0,1,33
16,7885,חולון,6600,73,14,0,496,322,2,320,15,3,0,0,0,0,0,12,0,1,0,0,0,0,0,6,42,123,3,0,0,0,82,0,0,0,0,1,0,1,0,31
16,7892,חולון,6600,81,20,0,578,381,0,381,7,6,0,0,0,0,0,13,0,0,0,0,0,0,0,10,14,136,4,0,0,0,55,0,0,0,0,0,0,0,0,136
16,7913,חולון,6600,108,5,0,669,298,2,296,14,2,0,0,0,0,0,6,0,2,0,0,0,0,0,4,45,95,8,0,0,0,64,0,2,0,0,0,0,0,0,54
16,7930,חולון,6600,128,37,0,539,354,1,353,36,8,1,0,0,0,0,20,0,0,0,0,0,0,0,6,6,141,9,0,0,0,85,0,0,0,0,0,0,0,0,41
16,8051,חולון,6600,141,26,0,711,483,5,478,25,3,0,0,0,0,0,11,0,1,0,0,0,0,0,4,62,206,4,0,0,0,132,0,1,0,0,0,0,0,1,28
16,7954,חולון,6600,178,2,0,465,343,2,341,20,1,0,0,0,0,0,9,0,0,0,0,0,0,0,3,26,134,7,0,0,0,124,0,0,0,0,0,0,0,0,17
16,7962,חולון,6600,193,23,0,602,318,0,318,25,4,0,0,0,0,0,9,0,0,0,0,0,0,1,4,35,107,9,0,0,0,82,0,0,0,0,0,0,0,0,42
16,7984,חולון,6600,228.3,91,0,700,343,5,338,9,3,0,0,0,0,0,8,0,1,0,0,0,0,0,2,61,119,6,0,0,0,76,0,2,0,0,0,0,0,0,51
16,8095,חולון,6600,232.3,75,0,558,378,2,376,31,2,0,0,0,0,0,5,0,1,0,0,0,0,0,4,27,127,18,0,0,0,151,0,0,0,0,0,0,0,0,10
16,8096,חולון,6600,232.4,75,0,556,427,2,425,32,1,0,0,0,0,0,9,0,0,0,0,0,0,0,3,35,132,14,0,0,0,176,1,0,0,0,2,0,0,0,20
16,8109,חולון,6600,257.2,90,0,571,400,2,398,26,6,0,0,1,0,0,20,0,0,0,0,0,0,1,4,14,138,6,0,0,0,162,0,0,0,0,0,0,0,0,20
7,2886,חיפה,4000,336,185,1,445,161,6,155,3,17,12,0,1,0,0,0,0,3,0,0,0,0,0,3,41,40,1,0,0,0,32,0,0,0,0,0,0,0,0,2
7,3207,חיפה,4000,393,11,1,606,374,1,373,26,4,0,2,0,0,0,18,0,1,0,0,0,0,0,4,46,111,15,0,0,0,136,0,0,1,0,0,0,0,1,8
3,1194,חצור הגלילית,2034,5,3,0,686,444,7,437,10,14,3,0,0,0,0,18,0,0,0,0,0,13,0,0,59,219,2,0,0,0,26,0,0,0,0,0,0,0,0,73
6,2404,חרשים,1209,1,1,0,223,172,0,172,20,2,9,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,81,0,0,0,53,0,0,0,0,0,0,0,0,0
4,1326,טבריה,6700,17,2,0,627,463,0,463,4,92,0,0,0,0,1,5,0,0,0,0,0,0,0,12,2,74,0,0,0,0,11,0,0,0,0,0,0,0,3,259
4,1357,טבריה,6700,50,31,0,662,408,0,408,13,7,0,0,0,0,0,21,0,0,0,0,0,0,0,9,31,233,1,0,0,0,52,0,0,0,0,0,0,0,8,33
8,3292,טירת כרמל,2100,31,26,0,472,344,5,339,9,0,0,0,0,0,0,14,0,1,0,0,0,0,0,8,19,172,7,0,0,0,82,0,0,0,0,0,0,0,0,27
13,6490,יבנה,2660,39,1,0,418,300,1,299,14,1,0,0,0,0,0,19,0,0,0,0,0,0,0,12,4,137,4,0,0,0,54,0,0,0,0,1,0,0,0,53
11,5258,יהוד-מונוסון,9400,23,4,0,627,469,1,468,49,5,1,1,0,0,1,28,0,2,0,0,0,0,0,12,14,167,5,0,0,0,164,0,0,0,0,1,0,1,0,17
11,5259,יהוד-מונוסון,9400,25,16,0,587,462,3,459,45,1,0,0,0,0,0,17,0,0,0,0,0,0,0,1,18,125,21,0,0,0,226,0,0,0,0,0,0,0,0,5
1,104,ירושלים,3000,32,83,0,475,203,0,203,2,72,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,24,0,0,0,0,4,0,0,0,0,0,0,0,0,92
1,310,ירושלים,3000,60,413,0,663,288,1,287,0,166,0,0,0,0,0,13,0,0,0,0,0,0,0,13,1,14,2,1,0,0,8,0,0,0,0,0,0,0,0,69
1,107,ירושלים,3000,81,21,0,711,349,4,345,10,147,4,0,0,0,0,10,0,0,0,0,0,0,0,22,5,24,15,0,0,0,23,0,0,0,0,0,0,0,1,84
1,136,ירושלים,3000,87.1,90,0,565,305,0,305,23,46,6,0,0,0,0,38,1,0,0,0,0,0,0,11,3,65,31,0,0,0,68,0,0,0,0,0,0,0,0,13
1,149,ירושלים,3000,165.2,92,0,572,329,2,327,11,94,0,0,0,0,0,50,0,0,0,0,0,0,0,14,4,69,20,0,0,0,36,0,0,0,0,0,0,0,0,29
1,280,ירושלים,3000,261,11,0,625,364,1,363,41,1,8,0,0,0,0,26,0,0,0,0,0,0,0,4,16,53,91,0,0,0,120,0,0,0,0,0,0,0,0,3
1,442,ירושלים,3000,313,101,0,611,334,2,332,14,6,0,0,0,0,2,28,0,0,0,0,0,0,0,16,22,112,10,0,0,0,61,0,0,0,0,1,1,0,0,59
1,484,ירושלים,3000,330,97,0,403,245,2,243,10,4,1,0,0,0,0,19,0,1,0,0,0,0,0,5,11,115,11,0,0,0,47,0,0,0,0,0,0,0,0,19
1,495,ירושלים,3000,339.5,58,0,629,345,1,344,25,23,3,0,0,0,0,24,0,1,0,0,2,0,0,9,22,97,29,0,0,0,75,0,1,0,0,0,0,0,1,32
1,503,ירושלים,3000,354,29,0,651,402,1,401,33,21,1,0,0,0,0,11,0,0,0,0,0,0,0,11,22,82,33,0,0,0,129,0,0,0,0,1,0,0,0,57
1,408,ירושלים,3000,401,35,0,615,330,0,330,35,1,3,0,0,0,1,56,0,0,0,0,0,0,0,8,9,72,43,0,0,0,93,1,0,0,0,0,0,0,0,8
1,533,ירושלים,3000,680,381,0,688,471,2,469,32,4,0,0,0,0,0,26,0,0,0,0,0,0,0,11,23,214,13,0,0,0,103,0,0,0,0,0,0,0,1,42
1,7,ירושלים,3000,720,389,0,616,398,1,397,10,18,1,0,0,0,0,31,0,0,0,0,0,0,0,15,40,180,14,0,1,0,46,0,0,0,0,0,0,0,0,41
1,228,ירושלים,3000,775,127,0,738,549,9,540,0,454,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,72
1,205,ירושלים,3000,822,173,0,627,428,6,422,2,115,0,0,0,0,0,172,0,0,0,0,0,0,0,60,2,41,4,0,0,0,6,0,1,0,0,0,0,0,0,19
17,9095,כפר אחים,690,1,1,0,534,421,1,420,16,7,0,0,0,0,23,22,0,1,1,0,0,0,0,6,10,116,9,0,0,0,200,0,0,0,0,0,0,0,0,9
12,5660,כפר חב"ד,696,2,2,0,634,475,0,475,0,179,0,0,0,0,0,58,0,0,0,0,0,0,0,102,0,86,1,0,0,0,0,0,0,0,0,0,0,0,0,49
6,2249,כפר מסריק,297,1,1,0,594,389,0,389,44,1,1,0,0,0,0,4,0,1,0,0,0,0,0,0,19,15,111,0,0,0,193,0,0,0,0,0,0,0,0,0
19,10226,כפר סבא,6900,16,16,0,689,530,2,528,36,6,0,0,0,0,0,85,0,0,0,0,0,0,0,15,23,130,23,0,0,0,185,0,0,0,0,0,0,0,0,25
19,10260,כפר סבא,6900,45,92,0,680,471,1,470,19,25,0,0,0,0,0,58,0,0,0,0,0,0,0,13,2,220,11,0,0,0,92,0,1,0,0,0,0,0,0,29
6,2472,כרמיאל,1139,66,13,0,420,245,5,240,19,11,4,0,0,0,1,10,0,1,0,0,0,0,1,3,30,57,4,0,0,0,91,0,0,0,0,0,0,0,1,7
12,5453,לוד,7000,26,45,0,701,370,5,365,12,3,12,0,0,0,0,29,0,0,1,0,0,0,0,6,72,153,4,0,0,1,32,0,0,0,0,1,0,0,0,39
12,5395,לוד,7000,43,38,0,551,335,2,333,5,21,13,0,0,0,0,21,0,0,0,0,0,0,0,26,11,157,3,0,0,0,18,0,0,0,0,0,0,0,0,58
12,5422,לוד,7000,82.3,33,0,621,386,2,384,5,2,2,1,0,0,0,10,0,0,0,0,0,0,0,3,143,119,5,0,0,0,77,0,0,0,0,2,0,0,0,15
12,5427,לוד,7000,85,31,0,485,279,1,278,3,5,1,0,0,0,0,13,0,0,0,0,0,0,1,3,104,75,2,0,0,0,59,0,0,0,0,1,0,0,0,11
4,1414,מגדל,65,2,2,0,659,452,2,450,22,12,0,0,0,0,0,15,1,0,0,0,0,0,0,20,7,257,1,48,0,0,0,0,0,1,0,0,0,0,3,63
12,5716,מודיעין עילית,3797,10,3,0,753,642,8,634,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,120
12,5502,מודיעין-מכבים-רעות,1200,6,6,0,554,433,0,433,28,1,1,0,0,0,0,85,0,0,0,0,0,0,0,2,24,83,29,0,0,0,174,0,0,0,0,0,1,0,0,5
12,5517,מודיעין-מכבים-רעות,1200,43,16,0,790,590,1,589,44,2,0,0,0,0,0,135,0,0,0,0,0,0,0,6,24,99,31,0,0,0,246,0,0,0,0,0,0,0,0,2
12,5518,מודיעין-מכבים-רעות,1200,44,105,0,644,469,1,468,19,4,0,0,0,0,1,100,0,0,0,0,0,0,0,7,14,90,39,0,0,0,190,1,1,0,0,0,0,0,0,2
12,5593,מודיעין-מכבים-רעות,1200,78,19,0,747,561,1,560,50,4,0,0,0,0,1,23,0,0,0,0,0,0,0,4,36,158,15,0,0,0,242,1,0,0,0,0,0,0,0,26
12,5543,מודיעין-מכבים-רעות,1200,113.1,104,0,566,408,0,408,33,3,3,0,0,0,2,15,0,0,0,0,0,0,0,3,16,36,50,0,0,0,246,0,0,0,0,0,0,0,0,1
11,5278,מזור,606,2.2,1,0,397,294,0,294,24,1,1,0,0,0,34,4,0,0,0,0,0,0,0,0,10,27,18,0,0,0,175,0,0,0,0,0,0,0,0,0
5,1600,מיטב,2054,1,1,0,375,284,1,283,12,2,0,0,0,0,31,16,0,0,0,0,0,0,0,11,4,171,1,0,0,0,27,0,0,0,0,0,0,0,0,8
2,1071,מעלה אדומים,3616,12.2,11,0,595,413,2,411,12,5,0,0,0,0,0,31,0,0,0,0,0,0,0,17,53,192,0,0,0,0,58,0,0,0,0,0,0,0,0,43
2,1089,מעלה אדומים,3616,31,7,0,737,510,6,504,20,4,0,0,0,0,0,40,0,0,0,0,0,0,0,23,75,258,4,0,0,0,41,0,0,0,0,1,0,0,0,38
6,2776,מעלות-תרשיחא,1063,13,11,0,454,276,3,273,2,3,0,0,0,0,1,3,0,0,0,0,1,0,0,3,83,116,2,0,0,0,31,0,0,0,0,0,0,0,0,28
18,10026,משאבי שדה,421,1,1,0,468,312,2,310,95,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,17,15,36,0,0,0,139,1,0,0,0,0,0,0,0,1
12,5675,משמר השבעה,729,1,1,0,692,529,1,528,49,1,1,1,0,0,12,13,0,1,0,0,0,0,0,3,30,140,18,0,0,0,255,0,0,0,0,0,0,0,0,4
6,2120,נהריה,9100,13,40,0,629,335,0,335,13,4,1,0,0,0,0,2,1,0,0,0,0,0,0,6,52,188,1,0,1,0,33,0,0,0,1,0,0,0,0,32
6,2124,נהריה,9100,17,17,0,512,329,6,323,7,1,0,0,0,0,0,11,0,1,0,0,0,0,0,4,61,169,1,0,0,0,30,0,0,2,0,0,0,0,0,36
6,2145,נהריה,9100,38.6,36,0,637,367,0,367,20,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,70,103,13,0,0,0,138,0,0,0,0,0,0,0,0,7
6,2175,נהריה,9100,78,2,0,506,290,3,287,16,1,0,0,0,0,0,11,0,0,0,0,0,5,0,0,54,98,2,1,0,0,87,0,0,0,0,0,0,0,0,12
13,6286,נס ציונה,7200,8.2,4,0,647,499,2,497,53,2,2,0,0,0,1,28,0,0,0,0,0,0,0,9,18,97,31,0,0,0,242,0,0,0,0,0,0,0,0,14
13,6318,נס ציונה,7200,56,9,0,590,453,0,453,34,1,0,1,0,0,0,9,0,0,0,0,0,0,0,1,20,100,25,0,0,0,256,0,0,0,0,0,0,0,0,6
3,1140,סאסא,578,1,1,0,421,302,2,300,54,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,3,12,105,0,0,0,120,0,0,0,0,0,0,0,0,0
2,718,עופרה,3617,1.2,4,0,367,286,0,286,3,2,0,0,0,0,1,197,0,0,0,0,0,0,0,32,0,44,0,0,0,0,6,0,0,0,0,0,0,0,0,1
6,2276,עכו,7600,27,21,0,554,301,4,297,5,2,68,0,0,0,0,4,0,0,0,0,0,0,0,1,57,109,0,0,0,0,13,0,0,0,0,0,0,0,0,38
6,2299,עכו,7600,50,13,0,424,213,0,213,3,0,31,0,0,0,0,1,0,0,0,0,0,0,0,2,58,89,3,0,0,0,10,0,0,0,0,0,0,0,0,16
6,2300,עכו,7600,51,49,0,580,380,2,378,12,5,4,0,0,0,0,10,0,0,0,0,0,0,0,8,63,153,2,1,0,0,51,1,0,0,0,1,0,0,0,67
6,2301,עכו,7600,52,7,0,640,338,6,332,13,1,37,0,0,0,0,5,0,0,0,0,0,0,0,2,78,134,1,1,0,0,34,0,0,0,0,1,0,0,0,25
6,2317,עכו,7600,75,38,0,645,414,4,410,10,0,145,0,0,0,0,12,0,0,0,0,0,0,0,1,51,110,5,0,0,0,71,0,0,0,0,0,0,0,0,5
3,1141,עלמה,688,1,1,0,578,441,2,439,3,1,0,0,0,0,17,25,0,0,0,0,0,0,0,35,0,286,1,0,0,0,13,0,0,0,0,0,0,0,2,56
6,2806,פקיעין חדשה,281,1,1,0,325,259,0,259,29,6,0,0,0,0,2,0,0,0,0,0,0,0,0,8,4,130,0,0,0,0,10,0,0,0,0,0,0,0,0,70
9,4087,פרדס חנה-כרכור,7800,44,21,0,650,538,3,535,34,3,2,0,0,0,0,11,0,1,0,0,0,0,0,1,20,78,66,0,0,0,310,0,0,0,0,0,0,0,0,9
11,4815,פתח תקווה,7900,85,95,0,599,379,6,373,32,13,0,1,0,0,0,24,0,0,0,0,0,0,0,6,48,91,12,0,0,0,137,0,0,0,1,0,0,0,0,8
11,4821,פתח תקווה,7900,94,37,0,759,397,3,394,11,5,1,0,0,0,0,16,0,3,1,0,0,0,0,8,44,189,9,0,1,0,76,0,1,0,1,0,0,0,1,27
11,4863,פתח תקווה,7900,143,2,0,561,417,2,415,20,53,1,0,0,0,0,69,0,0,0,0,0,0,0,12,17,92,12,0,0,0,113,0,0,0,0,0,0,0,0,26
11,5040,פתח תקווה,7900,193,7,0,475,307,2,305,12,2,0,0,0,0,2,11,0,0,0,0,0,0,1,9,9,144,4,0,0,0,56,0,1,0,0,0,0,0,0,54
11,5041,פתח תקווה,7900,194,88,0,539,346,4,342,20,3,0,0,0,0,0,16,0,0,0,0,0,0,0,7,24,139,4,0,1,0,82,0,0,0,0,0,1,0,0,45
11,4965,פתח תקווה,7900,283,123,0,503,413,0,413,17,13,0,0,0,0,2,106,0,0,0,0,0,0,0,4,11,126,7,0,0,0,113,0,1,0,0,0,0,0,0,13
3,1153,צפת,8000,8,22,0,435,299,1,298,2,15,0,0,0,0,1,13,0,0,0,0,0,0,0,28,0,197,0,0,0,0,14,0,0,1,0,0,0,0,0,27
3,1159,צפת,8000,11,16,0,471,292,3,289,16,3,1,0,0,0,0,6,0,0,0,0,0,0,0,13,28,136,11,0,0,0,61,0,0,0,0,0,0,0,0,14
3,1165,צפת,8000,18,17,0,425,226,5,221,1,19,0,0,0,0,1,3,0,0,0,0,0,0,0,11,7,66,0,0,0,0,3,0,0,0,0,0,0,0,0,110
3,1174,צפת,8000,28,11,0,697,399,5,394,2,56,0,0,0,0,0,16,0,0,0,0,0,0,0,21,52,122,7,0,0,0,34,0,0,1,0,0,0,0,0,83
3,1176,צפת,8000,30,5,0,499,365,2,363,3,56,0,0,0,0,1,30,1,0,0,0,0,0,0,18,4,107,2,0,0,0,10,0,0,0,0,1,0,0,0,130
3,1183,צפת,8000,44,21,0,456,312,2,310,12,6,0,0,0,0,0,7,0,0,0,0,0,0,0,15,33,171,3,0,0,0,30,0,0,0,0,0,0,0,2,31
8,3492,קרית אתא,6800,22,19,0,707,480,0,480,12,23,0,0,0,0,0,28,0,0,0,0,0,0,0,14,35,201,4,0,0,0,77,0,0,0,0,0,0,0,0,86
8,3499,קרית אתא,6800,30,3,0,654,406,1,405,13,43,0,0,0,0,1,30,0,0,0,0,0,0,0,11,42,143,3,1,0,0,50,0,1,0,0,0,0,0,0,67
8,3507,קרית אתא,6800,38,26,0,571,317,2,315,4,3,0,0,0,0,0,5,0,1,0,0,0,0,0,5,57,144,1,0,0,0,74,0,2,0,0,0,0,0,2,17
8,3518,קרית אתא,6800,51,65,0,533,296,2,294,3,3,0,0,0,0,0,13,0,0,0,0,0,0,0,9,87,108,0,0,0,0,50,0,0,0,1,0,1,1,1,17
